Dwell Time (ms),Current Drop (nA),Nucleotide
0.5296120277064577,0.8522110544359779,dAMP
0.500511345664246,0.7530825733249706,dAMP
0.35846292579495853,0.7158709354469283,dAMP
0.465728548347323,0.6395445461556762,dAMP
0.48387142883339906,0.8808101713629077,dAMP
0.6886185901210531,0.8349155625663678,dAMP
0.5257550390722764,0.7851108168467666,dAMP
0.30812287847009584,0.7946972249101567,dAMP
0.5060230209941027,1.2926484224970574,dAMP
0.48076390352188775,0.8603094684667225,dAMP
0.49652882302947565,0.5662643924760936,dAMP
0.6142822814515021,0.9503866065373548,dAMP
0.5791031947043047,0.6181225090410523,dAMP
0.64027943109361,0.5196297874415439,dAMP
0.558685709380027,1.2380911251619957,dAMP
0.40094636748693113,0.6867404540794456,dAMP
0.5099651365087641,0.6993048691767602,dAMP
0.34493365689338673,0.8137125949612055,dAMP
0.3937696286273895,0.8947184861270363,dAMP
0.4080575765766197,1.109986881003508,dAMP
0.42167467076637627,0.7355876967588649,dAMP
0.581351721736967,0.553827136713209,dAMP
0.522745993460413,1.0614285508564856,dAMP
0.3392516765438772,0.8369267717064609,dAMP
0.5259882794248424,0.9563645743554621,dAMP
0.3763049289121918,0.5359086773831447,dAMP
0.5521941565616898,0.8593969346466372,dAMP
0.5250492850345877,0.8692896418993952,dAMP
0.4319975278421509,0.8464507394322007,dAMP
0.5293072473298681,0.6571297163947265,dAMP
0.6865774511144757,0.8947665841823575,dAMP
0.38086965027973513,0.931310721726766,dAMP
0.40253183297726786,0.9574169207484905,dAMP
0.6158595579007404,0.635863536329658,dAMP
0.5963376129244322,0.8825561853872997,dAMP
0.582206015999449,1.1793585965307896,dAMP
0.47546118839971296,0.6492527671285021,dAMP
0.4110485570374477,0.6368379430069124,dAMP
0.4922898290585896,0.8682303949633288,dAMP
0.5276690799330019,0.9654366498072048,dAMP
0.5013001891877907,1.0907068154314634,dAMP
0.4735343166762044,1.3440338333179238,dAMP
0.5625667347765007,0.6285684887167435,dAMP
0.39291075019388877,0.8964944830486371,dAMP
0.4776537214674149,0.9428000988184184,dAMP
0.5473237624573545,0.7854342174686255,dAMP
0.4153206281931595,0.4970305550628271,dAMP
0.4553485047932979,0.9712797588646945,dAMP
0.5214093744130204,0.5508522442576025,dAMP
0.5173180925851182,0.8770634759457674,dAMP
0.4116142563798867,0.8307450211891056,dAMP
0.5058208718446,0.5714059404338754,dAMP
0.5357787360348283,0.9121569052736469,dAMP
0.6083051243175277,1.0107604104069807,dAMP
0.3622330632042909,0.6124349920169755,dAMP
0.551503526720866,0.9027571901824418,dAMP
0.5515047686306048,1.5705462981309444,dAMP
0.5570890510693167,1.0271131280361199,dAMP
0.5954001763493202,0.9302782502611596,dAMP
0.46847307553596546,0.9517938440986535,dAMP
0.4227174785462428,0.7526362786519982,dAMP
0.45146364521708965,0.8163748278772646,dAMP
0.7314658566673509,0.4265469614816504,dAMP
0.5686260190374514,0.4774568257620697,dAMP
0.45280681342105666,1.0177901193934733,dAMP
0.5064280019095463,0.5844510444141389,dAMP
0.42846962907400316,0.9359195497869353,dAMP
0.42696333682828636,0.843291717916395,dAMP
0.5045571839903814,0.6696799304788366,dAMP
0.7143944089325326,0.9267838044636023,dAMP
0.2974857413342393,0.8372908629538856,dAMP
0.4338213535231612,0.9704866669592449,dAMP
0.42074792615672996,0.7770527117066203,dAMP
0.5504987278980458,0.9731510388340243,dAMP
0.37997035929442236,0.7330997528318104,dAMP
0.45250546888390436,0.6693341534852577,dAMP
0.6765454240281097,0.8809963421921911,dAMP
0.37391160456649547,0.9835723894109553,dAMP
0.7122156197012633,1.0064930521102293,dAMP
0.3480630034045986,0.7031531854267498,dAMP
0.6266911149186623,0.6584661068762439,dAMP
0.5443819428146228,0.9549268106858674,dAMP
0.4073069528421917,0.78809492878764,dAMP
0.17587326599309272,0.595122471733142,dAMP
0.47474318486068395,0.5504433636070302,dAMP
0.6632411303931636,0.5139717244078734,dAMP
0.4559955513303016,0.8261481154572183,dAMP
0.6441273289066116,0.5128275697641121,dAMP
0.616316375215496,0.8020466122039175,dAMP
0.4018491348952049,0.8924206948526542,dAMP
0.519905969557347,0.6799566245682411,dAMP
0.5069802084990019,0.722937280627648,dAMP
0.5113517345251248,0.9324261349042093,dAMP
0.6586016816145353,0.5524369002346302,dAMP
0.7133033374656267,0.40958244009549966,dAMP
0.4848214904964417,0.9176634412969153,dAMP
0.5280991867735033,0.6754600960358813,dAMP
0.47918777496427245,0.7013998130682335,dAMP
0.4410635243055788,0.969920419404205,dAMP
0.5357015485965048,0.6614180809478691,dAMP
0.589959987543325,0.8614599041753219,dAMP
0.581286211883896,0.9259257683847225,dAMP
0.41710049890779277,0.6879637919606061,dAMP
0.5747293605123261,0.922074053086693,dAMP
0.4979098406035852,0.8234654766617564,dAMP
0.6277664895788425,0.6816857222328341,dAMP
0.5547097381170037,0.7595614695132212,dAMP
0.478231879677278,1.019755370397438,dAMP
0.582541634898803,0.9627019272001278,dAMP
0.6305478807154329,0.8042007683265519,dAMP
0.5681952971294963,0.7379466486813089,dAMP
0.5324166352488442,0.7739713891264631,dAMP
0.5096995964992718,0.9190314050873828,dAMP
0.41817793167665274,1.218477455137092,dAMP
0.3993982618500298,0.5571622774424536,dAMP
0.6158110873500068,0.9583325387925872,dAMP
0.5624119817052156,0.925669101852856,dAMP
0.49877532271530856,0.6205491257028337,dAMP
0.5075804558193726,0.6645676576975776,dAMP
0.5975119733417751,0.7705885236995723,dAMP
0.4174502803207488,0.7357228316694013,dAMP
0.5412931454275625,0.6872550894392051,dAMP
0.41777796044335685,0.8487374422983825,dAMP
0.5244966571108722,0.6986113649257741,dAMP
0.45289616943816774,0.8464099874715273,dAMP
0.35519156585026757,0.518507245124689,dAMP
0.4281555778747564,0.7573105696576306,dAMP
0.5310907565598004,1.0950712433899104,dAMP
0.585765962320202,0.7680122940073146,dAMP
0.4980983792097311,0.5994941270724383,dAMP
0.498148686400761,0.7422682722159724,dAMP
0.532271856033809,0.6345538112895355,dAMP
0.5519346514241172,1.1065477826005157,dAMP
0.4891239851543142,0.8803423444197883,dAMP
0.5690143991711113,0.7197559056228328,dAMP
0.5224092481810417,0.8025184801563591,dAMP
0.5097676098548831,0.6453980432289067,dAMP
0.5024510174258943,0.8995996582490899,dAMP
0.6451143607795042,0.9918541652170414,dAMP
0.7153182457511557,0.6465304874223902,dAMP
0.5872320636720678,0.8366684011476704,dAMP
0.7189802933217673,0.6383403429289698,dAMP
0.4160278157819224,0.6801214709111956,dAMP
0.28761042756901933,0.6948489956638478,dAMP
0.4240867338446302,0.8300787572952416,dAMP
0.5341755975777159,1.1752341678431772,dAMP
0.595042383818605,0.6846192688675194,dAMP
0.4101585328651642,0.8983838343013012,dAMP
0.36797667929793576,1.1662917531708707,dAMP
0.6179440120721287,0.7061648695790591,dAMP
0.3286865470909123,1.0707744748330827,dAMP
0.4885460154747382,1.0475632623946924,dAMP
0.34055723412056327,0.6801249954092454,dAMP
0.5005243699718183,0.8093961187529485,dAMP
0.45499345285207565,0.9245699864694998,dAMP
0.3932379570617406,0.7715241029957414,dAMP
0.5120295631711899,0.9028877668117499,dAMP
0.571161487808889,0.5750715816324262,dAMP
0.3465885829264378,1.0555353643797019,dAMP
0.5332314011979592,0.6503026926886893,dAMP
0.6551151975522523,0.8231349268585718,dAMP
0.6179297184063827,0.8135036962820218,dAMP
0.7060747924881987,1.151068168488641,dAMP
0.47510358515209267,0.9943141901908712,dAMP
0.5645375949585147,1.0737263115064697,dAMP
0.40350765394198956,0.9372102919996879,dAMP
0.6058424486849587,0.4482521027153772,dAMP
0.3816741487334225,0.3921535644479799,dAMP
0.47305931655554423,0.9435084511591925,dAMP
0.6502357052096028,0.814818956083955,dAMP
0.6628615545571293,0.5239797083570217,dAMP
0.32966175606448456,0.7888904602206763,dAMP
0.5384065448939307,0.7934610503811814,dAMP
0.2932557899960123,0.7821759920974424,dAMP
0.36955304994951466,0.9339345097660078,dAMP
0.5366598246096849,0.6120240427345289,dAMP
0.4486133082663306,0.5881572956222098,dAMP
0.49373209027268283,0.9910284641002477,dAMP
0.4014273953664456,0.9008093031035689,dAMP
0.44697423816275594,0.6414254335475312,dAMP
0.4892969640045442,0.5929515355161252,dAMP
0.4446350694652818,0.5604244214822304,dAMP
0.696472513291639,0.8070527103943458,dAMP
0.43002744920074143,0.8427959821468445,dAMP
0.48876719503091703,0.7558060800933555,dAMP
0.5614166700043425,0.951501542009461,dAMP
0.44694988523894724,0.6848363518710641,dAMP
0.4724948302848356,0.33961576705288304,dAMP
0.3484808937801448,1.073374853488905,dAMP
0.6644967713501284,0.7501927920887244,dAMP
0.5576556963055767,0.8622500309087072,dAMP
0.8078880808455238,1.0239149822869154,dAMP
0.4872082408519233,0.6088919118799149,dAMP
0.3393553679742427,0.8406927271734447,dAMP
0.4243649254715697,0.5155492580804653,dAMP
0.43534271157574733,0.5836903992771211,dAMP
0.6687141635072564,0.9763279513898901,dAMP
0.49920273586833824,1.0959888277780052,dAMP
0.5077368307647618,0.6277431597343472,dAMP
0.6523124077269657,0.9077820087369318,dAMP
0.39627538456735434,0.7619322643832784,dAMP
0.41243817466152427,0.5234400538071329,dAMP
0.5926177547531641,1.1818833280940262,dAMP
0.36014324261808583,0.9125938473381142,dAMP
0.4349357430878173,0.7025749232470608,dAMP
0.4407606075761131,0.6272018460640368,dAMP
0.5048521627944828,0.6338099767177925,dAMP
0.5270456825779839,0.7899523781101726,dAMP
0.47610519531335904,0.6184872675916805,dAMP
0.4423228669431667,0.9510782451651513,dAMP
0.5500917187624381,0.6044889510402898,dAMP
0.5099332305429226,0.9502774246743578,dAMP
0.3330594718878628,0.9086720384759871,dAMP
0.43373762410541533,0.914119733718632,dAMP
0.4236740843457483,0.4390235798670962,dAMP
0.33724575621168373,0.8096169893322764,dAMP
0.5259722501721482,0.6191366749791183,dAMP
0.5638592458777374,0.46769598754620806,dAMP
0.49339202013526834,0.5577967600475087,dAMP
0.43481638921978405,0.8094797342632829,dAMP
0.41395866347160476,0.723088891154035,dAMP
0.6006292809214441,0.6846216260953703,dAMP
0.5835692112065142,0.5740586290684764,dAMP
0.5529804177915283,1.0883137241315801,dAMP
0.2528355499872711,0.6406209489059047,dAMP
0.557707212718054,0.7593909227914015,dAMP
0.5371145873371309,0.6792029626568359,dAMP
0.5086589787472899,0.7688645529215842,dAMP
0.6167782061659808,0.8508841686602426,dAMP
0.5337602662075203,0.7176246067755065,dAMP
0.4512393775927506,0.7134883624360758,dAMP
0.5394452142378297,0.7158031038359475,dAMP
0.5289774856896413,1.215080159729088,dAMP
0.5871124703431693,0.7347952935664318,dAMP
0.6201213922163945,0.7183849253956898,dAMP
0.29618754648221457,0.5983827378165192,dAMP
0.3129208078974144,0.7296973031917383,dAMP
0.5018418379189552,1.1352874624550566,dAMP
0.5326927373764163,0.7561798942382272,dAMP
0.5829405581183489,0.357772938198423,dAMP
0.5235614558108566,0.9541730387773935,dAMP
0.35214137542201585,1.028750808641386,dAMP
0.5338496407494414,0.7169424172198398,dAMP
0.5632781866106285,1.2541385715608793,dAMP
0.5181866255058495,0.8496441172600673,dAMP
0.45406391004597557,0.6300311261070417,dAMP
0.5830335816544245,0.6287832348182266,dAMP
0.5071566237219393,0.7044685106469767,dAMP
0.5478979825746392,0.8667324210573897,dAMP
0.6037539944257899,0.6979967202290507,dAMP
0.4730125064706629,0.6042472568435385,dAMP
0.4555706739923888,0.8754600986089704,dAMP
0.5756988616645352,0.6155669351644749,dAMP
0.586960592010566,1.0711275717609903,dAMP
0.5413434903223701,1.1753591625116133,dAMP
0.4226210800896427,0.5510690593377167,dAMP
0.32212797510957214,1.0992088622978367,dAMP
0.5654365656354058,0.788883065817909,dAMP
0.527996862631982,0.5749021905403248,dAMP
0.7445751979616826,0.8258442363950456,dAMP
0.5109394794604893,0.9451533247797385,dAMP
0.5481009231736713,0.8447768048558263,dAMP
0.4209525544554688,0.8942936714271992,dAMP
0.6882024496475034,1.0690840092309957,dAMP
0.6593186626639397,0.697756864713763,dAMP
0.4010395179741419,0.7748426159800704,dAMP
0.5055724912288695,1.0188383036941897,dAMP
0.33075353702851806,1.1059100638921229,dAMP
0.48419921014210104,0.714623786010516,dAMP
0.39878956247398323,0.46902866562684614,dAMP
0.5823170583961914,0.8146635934376808,dAMP
0.3710039100258946,0.5409842455872769,dAMP
0.4664215300709872,1.1338043050578785,dAMP
0.4740408648636395,0.4993714093763788,dAMP
0.4754256935914056,0.745455286050466,dAMP
0.23031133570584283,0.7891410266964376,dAMP
0.4769065469791322,0.9392412729626838,dAMP
0.6848956094945345,1.0253130059095517,dAMP
0.47311113094451696,0.578694818251666,dAMP
0.7573359803249861,0.8118436868028976,dAMP
0.5013929291912946,0.7951749825779993,dAMP
0.5198084760767855,0.7711279176152116,dAMP
0.4426337993119764,0.6906282117519216,dAMP
0.4967246729784002,0.6913150457732471,dAMP
0.42871542173228355,0.8212860455383794,dAMP
0.47450227825791447,1.1007985977165378,dAMP
0.23490301916069878,1.0183013703844925,dAMP
0.6246085192497629,0.3853219535183701,dAMP
0.46573124059196513,0.7257118268008418,dAMP
0.3592488305282179,0.644436662481825,dAMP
0.3889424154534171,1.1504540886847245,dAMP
0.5935678393147461,1.0543110189988318,dAMP
0.5721672064043235,0.5741896457565542,dAMP
0.4475479733720226,0.8978749122455837,dAMP
0.3777872191108055,0.9425996860344776,dAMP
0.4759674601841865,0.7250358384900806,dAMP
0.5710959968203492,0.8888526622972079,dAMP
0.463903383418092,1.0318659606728497,dAMP
0.3918936672400103,0.9231871213888528,dAMP
0.5593101257968384,0.738090712137202,dAMP
0.5326133022242118,0.5497772847229394,dAMP
0.5924027019206901,0.7630195727114022,dAMP
0.447727697948096,1.0098018451673778,dAMP
0.4295656309457241,0.518307740727288,dAMP
0.34433708264760965,0.921201990269128,dAMP
0.3719570647503717,1.150958836396873,dAMP
0.29180705921162775,1.1392912736580076,dAMP
0.5211017467202619,0.7806573776259216,dAMP
0.445508091319105,0.8798272228704143,dAMP
0.49623652975751514,1.0206603764033044,dAMP
0.511422764866204,0.8300603522923755,dAMP
0.4636387787786144,0.7886108752557865,dAMP
0.5307801768892059,0.4579663214686749,dAMP
0.3651814577894287,0.9486528188045431,dAMP
0.5170865438127942,0.7632033327294642,dAMP
0.5018433933065393,0.8695163410723342,dAMP
0.4460240319690638,0.6443390549195375,dAMP
0.5195845255097682,0.6043254444769937,dAMP
0.5408252755714472,0.4594832791524319,dAMP
0.6029155637325644,0.8945194964826086,dAMP
0.5256029734313876,0.9965381967891028,dAMP
0.6665474444462577,1.0028740130036262,dAMP
0.3159125768668355,0.5440846066528597,dAMP
0.4375181422304321,0.8052182100421668,dAMP
0.5517659020469123,0.654851237369307,dAMP
0.5186766764477079,0.6489234135293356,dAMP
0.4388482197008052,0.5186677806303556,dAMP
0.40767667538890956,0.5296630788767334,dAMP
0.4024126747022667,1.010728359321568,dAMP
0.4050601111168057,1.3264764129674782,dAMP
0.549331790088089,0.8369672247389748,dAMP
0.41416422198187863,0.9400619758817983,dAMP
0.44243621737622263,0.8244019629290723,dAMP
0.7560084538268794,0.7807880200550701,dAMP
0.6149273326285676,0.6593647149748225,dAMP
0.49650115095030384,1.154160127127102,dAMP
0.43730329422122327,1.1624897115993857,dAMP
0.5707751935455475,0.6875066448211465,dAMP
0.563240773905552,0.9945108899253461,dAMP
0.5621809962217197,0.48595505602190875,dAMP
0.42728628241751315,0.7504962728896991,dAMP
0.49255665708999535,0.9241344195101356,dAMP
0.5177701000933254,0.5329311282579798,dAMP
0.5380197851005963,0.9221171490567647,dAMP
0.555979044793104,1.0161561451109244,dAMP
0.5833922154548904,0.8918360158456874,dAMP
0.4929834288541353,0.46780781329680177,dAMP
0.5429618219132586,0.8415375374326223,dAMP
0.5271578837195373,0.5446502848359381,dAMP
0.3918943459591738,1.0106305706665808,dAMP
0.4960444846143345,0.936300139474525,dAMP
0.5028318376130461,0.8059512278991491,dAMP
0.5938283805975998,0.6967910543565252,dAMP
0.5096120776940983,0.7075449422589916,dAMP
0.45655037725676845,0.7381655753062721,dAMP
0.5222133771633712,0.7042502756673046,dAMP
0.6255756125573521,0.6210785395560993,dAMP
0.4813128355838641,0.7120537883451651,dAMP
0.6446977884353733,0.839310955302315,dAMP
0.6031844539468635,0.5028879253926056,dAMP
0.5267050265869259,0.9779261591246875,dAMP
0.5082283989275425,1.0130960750130704,dAMP
0.4482711549899628,1.081869488037116,dAMP
0.7298898123619251,0.7274322879120683,dAMP
0.4554497478599228,1.0906768954235402,dAMP
0.6579572145730712,0.6954279945693463,dAMP
0.4579813182904143,0.7436430782278987,dAMP
0.36555494889657225,0.6162696107031604,dAMP
0.3995859233247932,0.6464404869791743,dAMP
0.4965315112613219,0.8468429465073042,dAMP
0.6550500492814078,0.6003291918522419,dAMP
0.5984322398476584,0.7572022311548983,dAMP
0.4950536290347567,0.9349638984333208,dAMP
0.38772779784377015,0.8764819492368101,dAMP
0.5166452208213056,0.8984902528016299,dAMP
0.5289168643907818,1.291060027982179,dAMP
0.4362260015748684,0.6938006089996365,dAMP
0.43768594735752353,0.6889045761679491,dAMP
0.4362612872693482,1.0378033062215104,dAMP
0.6420504247989856,0.6858507412501048,dAMP
0.41676444268957713,0.8942831112772809,dAMP
0.4447776955719029,0.9265863635511022,dAMP
0.52029230208513,0.49685117700055365,dAMP
0.6547505201330062,1.1591755346191044,dAMP
0.4387211309515614,0.7224596880128032,dAMP
0.5285865390724905,0.866891357997405,dAMP
0.5658544272672831,1.20204090775327,dAMP
0.4823052772505951,0.6403405510923093,dAMP
0.3620680771985473,0.6538139920116162,dAMP
0.4966873027126203,1.1589115727035577,dAMP
0.44823887009638286,0.8447575903277798,dAMP
0.4983577103927248,1.0376786546896168,dAMP
0.7526932425873623,0.6938262454159358,dAMP
0.45105605574817775,1.0088321754138145,dAMP
0.5681891489626312,1.1693414651472067,dAMP
0.5583928185325964,0.7281415818425881,dAMP
0.559065483069231,1.0217407161165817,dAMP
0.5820482181197364,0.9014548062214596,dAMP
0.6066674689589154,1.0338591180891346,dAMP
0.6382158991037528,0.9297419775179285,dAMP
0.4832881919683146,0.8293427372866646,dAMP
0.6206508966508357,0.6366128658025528,dAMP
0.5368673308872901,0.7213322375345279,dAMP
0.5028744822934818,1.0556903725214597,dAMP
0.5191099068019903,0.8092873096312299,dAMP
0.3640143859020081,0.9492507132054442,dAMP
0.5645484181141075,1.232650944661092,dAMP
0.46922217650469994,0.8438300655327878,dAMP
0.5249383683710755,1.115490655952695,dAMP
0.4904704467613048,0.8558043051540679,dAMP
0.5607896509716539,0.8373218246312717,dAMP
0.4553566385449472,0.8388179985796616,dAMP
0.6073631749859772,0.594696940117788,dAMP
0.5132969674146876,0.6599758370121653,dAMP
0.6195046628924843,0.4953626190432451,dAMP
0.44410781527284116,0.8754423750129042,dAMP
0.6565524029234341,0.7868499477854025,dAMP
0.44448004733068014,1.176231413888118,dAMP
0.3551986099583756,0.3602388086759836,dAMP
0.5440014450053332,0.6995891551294778,dAMP
0.39787671828692867,0.9416712894598707,dAMP
0.5243800713771198,0.6871842738526543,dAMP
0.37196956013291055,0.974491465656029,dAMP
0.5650201177958661,0.7801648272441235,dAMP
0.6846636996047666,0.5859830467347695,dAMP
0.34744748290752614,0.6616183860237511,dAMP
0.4954413983644502,0.8486678898645384,dAMP
0.475876394214367,0.8704110793028594,dAMP
0.37484605758095557,1.088752920814652,dAMP
0.4917848821607431,1.0234591663176256,dAMP
0.5342725346377704,0.8913506438307568,dAMP
0.5569767280232204,0.889541712003463,dAMP
0.5642722759867544,1.0658305060264863,dAMP
0.519652116970147,0.9418007515177025,dAMP
0.4910264305712773,1.0880234430898947,dAMP
0.432360769794073,1.1601880865821632,dAMP
0.49598420493556566,0.5138449795763904,dAMP
0.5128104414910789,0.6637896685050239,dAMP
0.5840643548988724,0.6694752041395219,dAMP
0.45538165667852204,0.4220918538108938,dAMP
0.45476936807509233,0.3152241346742087,dAMP
0.34160971765142767,0.9520829312288596,dAMP
0.5785800158650832,0.885091512356993,dAMP
0.4033023856870787,0.790457728771604,dAMP
0.49963974609094314,0.5683270621614915,dAMP
0.650339830176715,0.9754724581151344,dAMP
0.4779035826170336,0.8053771677989062,dAMP
0.5208382807947552,0.3916530263151419,dAMP
0.4752822617479403,0.6636031504004403,dAMP
0.3998379990105084,0.743779941422809,dAMP
0.6797686526849522,0.928168572253402,dAMP
0.4428821010217203,0.9145165562712317,dAMP
0.6399355436586003,0.9849267365825538,dAMP
0.5059630369920174,0.6706126444588852,dAMP
0.569822331361359,0.87869707708435,dAMP
0.5895193220027732,0.927034360336394,dAMP
0.6049552715319335,0.6929529576878865,dAMP
0.6317394065634325,0.8395199209384799,dAMP
0.7075260872625265,0.6621624363820865,dAMP
0.6735963803165249,0.8395821566925296,dAMP
0.43485819963855515,0.7032228331891357,dAMP
0.46796526918056797,0.8848331892803833,dAMP
0.55228354880355,0.6852599992122842,dAMP
0.4975645407739017,1.2284540717223729,dAMP
0.6727543170100712,0.8872647339348064,dAMP
0.50380034781682,0.8240062653436523,dAMP
0.5613517972730416,0.595441486960319,dAMP
0.4742623462576655,0.46628318522448214,dAMP
0.5399223122605279,0.9294391879405483,dAMP
0.4516813537700626,1.1147973526580066,dAMP
0.3774234336997659,0.507125023958036,dAMP
0.5224451818559972,1.009419660522431,dAMP
0.6683927691457869,0.7082231474262121,dAMP
0.6078680833431296,0.7922983060998586,dAMP
0.48273727000591804,0.9767319874973346,dAMP
0.5652322878413419,0.48472156860315013,dAMP
0.6476540349725896,1.0760182708294903,dAMP
0.43744372984904706,0.8791607066874818,dAMP
0.5494030186282739,0.8521347531647815,dAMP
0.444969484615458,0.6656753264123897,dAMP
0.49744459290085546,1.0345458038518731,dAMP
0.5543600154594432,0.7258771335827788,dAMP
0.5771698710648345,0.2302914758739849,dAMP
0.6148765700372103,0.4520572442443801,dAMP
0.4637559058596868,0.5760660210747712,dAMP
0.3705318524279094,1.032165357475704,dAMP
0.45322987986881086,0.8693007763461432,dAMP
0.49530794211208157,0.8954081654446243,dAMP
0.5076821891060256,0.5434015551622862,dAMP
0.599626681944714,0.7012486833677376,dAMP
0.3443418101340249,0.7143769678068175,dAMP
0.6500759790634311,0.9700443484226986,dAMP
0.4651347865592141,0.7301484591363143,dAMP
0.46783649487826173,1.2153495967121684,dAMP
0.5381935452231553,0.886008329438214,dAMP
0.6030283454031842,0.8477578318053027,dAMP
0.4740957854179297,0.7607300301830044,dAMP
0.4928398740585936,0.7925555526980317,dAMP
0.572762954363698,0.81038917716146,dAMP
0.5732640077215579,0.7838566839782836,dAMP
0.5078635190316091,0.4003598630935785,dAMP
0.5916327674702482,0.8692976951795985,dAMP
0.5998010109859653,0.22074892436126214,dAMP
0.7088374704780728,0.7720820743689653,dAMP
0.6108182816737516,0.5920188145748939,dAMP
0.5612773905062569,0.5893168873652688,dAMP
0.4376231039304195,1.1828062707733573,dAMP
0.4809317599236653,0.8434865746359446,dAMP
0.5870067730688754,0.8991363775945209,dAMP
0.5150418905143577,0.8729922004932451,dAMP
0.7403415585238275,0.7884762405932829,dAMP
0.5201099046714968,1.0101308792015224,dAMP
0.6105525932957984,1.0374060611120761,dAMP
0.5638730222029185,0.5713990174539033,dAMP
0.6633431532301096,0.5707309213962625,dAMP
0.5302635465239033,0.6491448299961284,dAMP
0.49358616534070077,0.8657524820606961,dAMP
0.5321357215450273,0.884384150847057,dAMP
0.6613711269058647,0.890706860302796,dAMP
0.4755843364709351,0.9928174336576715,dAMP
0.6189470488924641,0.5544784369726016,dAMP
0.5597400069849858,0.9402345484621797,dAMP
0.4702436496640008,1.075141362662324,dAMP
0.48499444129674735,0.8251152906943084,dAMP
0.48269281757161303,0.8031158095162936,dAMP
0.3903724913104798,0.5119898234811411,dAMP
0.6594505063224972,0.6306077303363344,dAMP
0.4008607650543693,0.3693219772792571,dAMP
0.4361038252310498,0.5353820413185004,dAMP
0.664201516013637,1.0019634178685268,dAMP
0.4311849654822276,1.250487161068862,dAMP
0.5981765486991595,0.7350337232982755,dAMP
0.2500594285126427,1.2581885145181484,dAMP
0.3610427533236404,0.47092025060862164,dAMP
0.6022570432009641,1.2879504812678546,dAMP
0.6384272818510518,0.9127818240104719,dAMP
0.5594754341665286,0.9706831117560616,dAMP
0.5758928589786765,0.8562382847938752,dAMP
0.5104201103951876,0.7874813744200956,dAMP
0.4246035411133324,0.7438649846266452,dAMP
0.33070431858046145,0.78033207464105,dAMP
0.40114088928490826,0.5792821365568459,dAMP
0.5179894151153478,1.0784004572689199,dAMP
0.5918316606002313,0.4858998792753646,dAMP
0.40103718634296626,0.9881542375976432,dAMP
0.40175126064616906,0.7550733700005952,dAMP
0.5550052099024552,0.6063311090272729,dAMP
0.5105375506145959,0.5331949010163591,dAMP
0.4398632356048786,0.8639563868285074,dAMP
0.3407006266468331,0.8880949475920799,dAMP
0.4980362201073319,0.9104979908834296,dAMP
0.5223914134064661,1.072828085994769,dAMP
0.5125224502647907,0.7141188917749495,dAMP
0.5122297503032284,0.9086596058072777,dAMP
0.5048860070325705,0.8081183382407765,dAMP
0.42980083121932444,0.6674198164898104,dAMP
0.3597394728200306,1.1499153486373879,dAMP
0.3756136764608715,0.6614189604408186,dAMP
0.42815927344308025,0.9789848753888883,dAMP
0.4705050321707972,1.049548414534747,dAMP
0.4326509375756131,0.8557988324447604,dAMP
0.41646529467402427,1.2290298255546777,dAMP
0.3812401580970487,0.8619641420454055,dAMP
