Dwell Time (ms),Current Drop (nA),Nucleotide
0.3607264527833003,0.7930898752092074,dAMP
0.5813280406064593,0.6312292245150202,dAMP
0.516429476537057,1.2392446284305598,dAMP
0.4583374694384537,0.7873753973777504,dAMP
0.4872082408519233,0.6088919118799149,dAMP
0.5666269672043523,0.9155957047279116,dAMP
0.5414865500361911,0.8926577060236213,dAMP
0.5740824345420126,0.697357286705683,dAMP
0.47018474738001,0.6615869602670617,dAMP
0.4885460154747382,1.0475632623946924,dAMP
0.3929808437105668,1.1438081225683645,dAMP
0.506589160860224,1.1330284765087564,dAMP
0.3643064430300424,0.8446306109495394,dAMP
0.5783155656013175,0.6862246049605263,dAMP
0.4660240992352476,0.8463214948336184,dAMP
0.477840030561496,0.5118036730950163,dAMP
0.5237829540758336,0.8959250639103147,dAMP
0.4106404986280879,0.4717239768795807,dAMP
0.553762990294988,0.8856372495621153,dAMP
0.675547569831549,1.1146039450429712,dAMP
0.27814300340489,1.2837555558626927,dAMP
0.4666513719030304,0.977051264173192,dAMP
0.4697730607917473,0.9061734324134298,dAMP
0.6061256258512118,0.7133220866627694,dAMP
0.6100959634998571,1.1916694908441188,dAMP
0.532271856033809,0.6345538112895355,dAMP
0.6388664520102483,0.8284755825020933,dAMP
0.4557410707225844,0.801545578635137,dAMP
0.5773557706206813,0.7008588106850201,dAMP
0.5144310019435079,0.4332588464741131,dAMP
0.5817467126698372,0.6173082840735555,dAMP
0.603718140564905,0.6179026592936958,dAMP
0.3333236593210802,0.5010487707100713,dAMP
0.5272236725327388,0.7885459178355796,dAMP
0.5308009902217341,0.539431047295051,dAMP
0.7275825427647638,0.6295550714005352,dAMP
0.7218780233448134,0.7681909579199898,dAMP
0.5117588629887202,0.8302814792144038,dAMP
0.5330867028406351,0.9499533256978372,dAMP
0.5822572921200481,0.5376912067925999,dAMP
0.599558151400203,1.1406345219836076,dAMP
0.3987168879665576,0.8628494665190548,dAMP
0.3252778333034744,0.8189242089338716,dAMP
0.6711028809190788,0.904792102415347,dAMP
0.3624365911213638,0.7052709084697618,dAMP
0.5280991867735033,0.6754600960358813,dAMP
0.41431481348722,0.57478920781779,dAMP
0.3959801289044526,0.9397631340560954,dAMP
0.4096298139269871,0.8648718563443206,dAMP
0.5886887390097301,0.7158476412637894,dAMP
0.5747293605123261,0.922074053086693,dAMP
0.5729772937034195,0.6137996576735117,dAMP
0.3810588107132672,1.1285345906511928,dAMP
0.5978422112028035,0.9044285091867872,dAMP
0.7178562173991662,0.8388666926676467,dAMP
0.5961987189071841,0.7525976059974745,dAMP
0.5928090610991081,0.4459037724447844,dAMP
0.5692855755817812,0.946927509091866,dAMP
0.5102858577932334,0.8298683822119761,dAMP
0.366343149968508,1.0673314715517968,dAMP
0.6846636996047666,0.5859830467347695,dAMP
0.5253737296774833,0.4413847204175221,dAMP
0.5263755584822576,0.6882400855875319,dAMP
0.594588815655464,1.0147243887815145,dAMP
0.5394452142378297,0.7158031038359475,dAMP
0.4638689438032709,0.7871631677422362,dAMP
0.6329794365205076,0.4648839100751811,dAMP
0.5697586970339199,0.6327816659560748,dAMP
0.3156206416519254,0.6219364303960256,dAMP
0.5357787360348283,0.9121569052736468,dAMP
0.5898669160339174,0.8075393146247847,dAMP
0.1778983644014286,0.8791197669525885,dAMP
0.3714135982720284,0.6989020489110978,dAMP
0.4544532943750259,0.8489914186344009,dAMP
0.5771698710648345,0.2302914758739849,dAMP
0.4217996507488963,0.6480593765039426,dAMP
0.5119580368414153,0.6053862118236889,dAMP
0.5396366956467351,0.8339495535941324,dAMP
0.5584524051837435,0.7463721721516474,dAMP
0.4425513294583724,0.9743405171197628,dAMP
0.5516946515748371,0.7556973474095753,dAMP
0.7024309623286853,0.5273651990814379,dAMP
0.3993457434720359,1.027975712225809,dAMP
0.5659531469589139,1.1533023600655268,dAMP
0.5759787236953078,0.6320944883964685,dAMP
0.381244683322496,0.9157819636138268,dAMP
0.5107983920725229,1.321371832629954,dAMP
0.4511150578213725,0.5760765133421978,dAMP
0.4839580618024652,1.3001800995868562,dAMP
0.4644065082913029,1.1295755211567349,dAMP
0.478421287367178,0.5644477084017284,dAMP
0.5145836470215384,0.9170598873032676,dAMP
0.5081278422056199,0.7924213836566338,dAMP
0.387958208106361,0.6490267606856158,dAMP
0.5091314728611349,0.7239088191667298,dAMP
0.4775144018191921,0.669999483835308,dAMP
0.4758569435275007,1.0933565113797954,dAMP
0.4836933036056236,0.6510194710387103,dAMP
0.6021635213827609,1.087273606848751,dAMP
0.4060536758014017,1.0238489835128193,dAMP
0.449557731670283,0.4960214400762031,dAMP
0.5518871180440122,0.8991610042055143,dAMP
0.3973646377610104,1.1178882567123398,dAMP
0.4927989878419666,1.000706579578405,dAMP
0.4438069886142073,0.5142190786976546,dAMP
0.4305286868910942,0.7181435123773793,dAMP
0.3792978352142784,0.5849375213901524,dAMP
0.6669904504351406,0.8789343059645962,dAMP
0.5938969468704792,0.7872244334337307,dAMP
0.5391209327237394,0.9163563541256724,dAMP
0.501249932190725,1.3736806111333535,dAMP
0.4637652442453898,0.9483644588780252,dAMP
0.5608735589124417,0.6885738854855538,dAMP
0.4290568842671524,0.9289190864830352,dAMP
0.6037539944257899,0.6979967202290507,dAMP
0.5861436525632805,0.8502633296476205,dAMP
0.5028181157369128,0.7981762006711594,dAMP
0.5739944051379317,1.135949476444306,dAMP
0.5481866061718491,0.9094529594755936,dAMP
0.5216689097497673,0.8591331102963999,dAMP
0.696472513291639,0.8070527103943458,dAMP
0.5397397023459234,0.6505088692083576,dAMP
0.4619236596138195,0.5461069467974374,dAMP
0.7157308213265503,0.6788570153993323,dAMP
0.4772893992219074,0.7716484891944924,dAMP
0.5002183590837036,0.5249829533665831,dAMP
0.6085786324939347,0.8195966306941791,dAMP
0.4888773938651299,0.6192184717070421,dAMP
0.5053897347033206,0.5347475676101686,dAMP
0.5926257491084392,0.7227994848701121,dAMP
0.4152366071380915,0.6695822222813879,dAMP
0.5373348559711398,0.8624756420933144,dAMP
0.5227034478864889,0.735186364958206,dAMP
0.4756616020624982,0.7400323607450239,dAMP
0.5958385819842043,0.8103321953702161,dAMP
0.5862754591952687,0.6339859009741526,dAMP
0.3412811930321546,0.7585367807983512,dAMP
0.5914077164224034,0.6025907642127369,dAMP
0.6100821398422606,1.0122741929746268,dAMP
0.5352504968356879,0.6859297267172639,dAMP
0.6393181257934906,0.9678698228463204,dAMP
0.551120259952498,1.0747317090325916,dAMP
0.5967794469003426,0.8797984315003392,dAMP
0.3848846263447131,0.2321842681029146,dAMP
0.4362612872693482,1.0378033062215104,dAMP
0.3006264357428544,0.8748113139695145,dAMP
0.5975312458477979,0.9031256176887914,dAMP
0.4121736747176533,0.8199773908818426,dAMP
0.4446910183085867,0.9391727678187572,dAMP
0.4636687991611455,0.8593145353388617,dAMP
0.3087745024580223,0.7862731907829064,dAMP
0.6153590343316926,1.0772698794525688,dAMP
0.4681251684753867,0.594037630291631,dAMP
0.4233879169389329,0.5743874890384613,dAMP
0.489302853014152,1.18844911895126,dAMP
0.581286211883896,0.9259257683847224,dAMP
0.5541462728204788,0.9518310320605294,dAMP
0.5367481665474304,0.7372940627655205,dAMP
0.7165521452206557,1.0109241256974637,dAMP
0.4455617275474817,0.8221845179419732,dAMP
0.5731380252574992,0.9180844122502928,dAMP
0.5997265567658873,1.0363780085117789,dAMP
0.5732492102779803,0.8577447325650047,dAMP
0.5976040719355946,1.0798972853944686,dAMP
0.4606562103725449,0.4181605082045514,dAMP
0.4392124739324182,0.6921754593702043,dAMP
0.3548773701098842,0.6151463194809857,dAMP
0.4060434832746041,0.4383409343000971,dAMP
0.4790976742713975,0.62989590915814,dAMP
0.5482248952680657,0.5524675155345404,dAMP
0.5231445922525573,0.9292979075451542,dAMP
0.7865212023085963,0.6196014701113606,dAMP
0.6047317706621449,1.0339179984855549,dAMP
0.4049046616905528,0.93918642018817,dAMP
0.5139887232839128,0.999223642982226,dAMP
0.5612773905062569,0.5893168873652688,dAMP
0.4033023856870787,0.790457728771604,dAMP
0.3247622904859003,0.6278541673209324,dAMP
0.5246083615316409,0.6395439945720913,dAMP
0.5514883596076372,0.9639850505270467,dAMP
0.4183845010971956,0.5089890789818896,dAMP
0.501035261984338,0.5376327535299681,dAMP
0.4131739038401668,0.8195626586186615,dAMP
0.4505034519631927,0.7004855003381573,dAMP
0.6010379313283264,0.7108485080406303,dAMP
0.5698828420202535,0.884194588877878,dAMP
0.4747431848606839,0.5504433636070302,dAMP
0.5650201177958661,0.7801648272441235,dAMP
0.4727155453659869,0.9940350165135718,dAMP
0.4883234084204753,0.6728884317191194,dAMP
0.6390972358001401,0.5288059310280073,dAMP
0.5305150835874972,1.029618173279487,dAMP
0.4276831561170607,0.873321249402761,dAMP
0.4869074194873873,1.0256479566537675,dAMP
0.5829405581183489,0.357772938198423,dAMP
0.4629417237599217,0.5303905776119666,dAMP
0.5829323772582863,0.6736696950972713,dAMP
0.5336277889247563,0.6525941277694606,dAMP
0.5356252788706084,1.0523038505071032,dAMP
0.5268413273694562,0.8501902041424086,dAMP
0.6007443973195199,0.5490154663995415,dAMP
0.4358518404777047,0.8863845089347882,dAMP
0.4220147053778361,1.0163969618499884,dAMP
0.6618787639660868,0.8831653258910687,dAMP
0.5857158388423288,1.1049277192965512,dAMP
0.6205818420716043,0.6126409530081235,dAMP
0.4655016838042932,0.8454057720777891,dAMP
0.4505809976933087,0.8567689134605474,dAMP
0.5045491476330752,0.9116672846423411,dAMP
0.5264254763607339,0.7919332179571913,dAMP
0.3995859233247932,0.6464404869791743,dAMP
0.4404338705956507,1.0748876186341636,dAMP
0.3088683108337495,0.818595849305882,dAMP
0.6317394065634325,0.8395199209384799,dAMP
0.5831498866931663,0.9596182097323124,dAMP
0.5003060116738572,0.9169245904973482,dAMP
0.628558223436168,0.7885877417137689,dAMP
0.4579813182904143,0.7436430782278987,dAMP
0.6974078687745024,0.8754526518684453,dAMP
0.4464198536947702,0.4585284084814107,dAMP
0.5128104414910789,0.6637896685050239,dAMP
0.4690790922950136,0.6495687188818834,dAMP
0.4708188731084456,0.4873618382606686,dAMP
0.4809317599236653,0.8434865746359446,dAMP
0.6103720013722597,0.7231021757916964,dAMP
0.4916562030209639,0.5100709560602941,dAMP
0.6048203967675276,0.6323647035336938,dAMP
0.3985835781873031,0.8677951787336523,dAMP
0.3680752805401233,0.7594038725208686,dAMP
0.5551885971822154,0.936046041683526,dAMP
0.6346571662610296,1.0887340638332477,dAMP
0.3949813462638331,0.605540351053033,dAMP
0.6847866995702103,1.0381059287435357,dAMP
0.5199610418402782,1.0188359095042951,dAMP
0.7349075786700757,0.6567913127448319,dAMP
0.5994447375508908,0.9292012374229104,dAMP
0.5184970575073157,0.890551270415339,dAMP
0.5703492148225024,0.7844357127727054,dAMP
0.7426716486345523,0.8865919650721392,dAMP
0.5338496407494414,0.7169424172198398,dAMP
0.5420268529056561,1.0609925377580838,dAMP
0.4349357430878173,0.7025749232470608,dAMP
0.51080141209795,0.6186702909691415,dAMP
0.447727697948096,1.0098018451673778,dAMP
0.6117398815902461,1.0896998459785854,dAMP
0.46535734939931,0.4776865281794344,dAMP
0.5166452208213056,0.8984902528016299,dAMP
0.5625667347765007,0.6285684887167435,dAMP
0.4383224638480292,0.5304008431265663,dAMP
0.6294985584816956,0.9088440704680696,dAMP
0.5160573981049864,0.8006092040306829,dAMP
0.6548639295024037,0.8640433155897658,dAMP
0.4323077999694041,0.9223352577681736,dAMP
0.4447776955719029,0.9265863635511022,dAMP
0.4972695460490068,0.6133464081853608,dAMP
0.3648709597301565,0.7399742426343601,dAMP
0.5166637895311839,1.0119900339524754,dAMP
0.5012169682282905,0.7814250997213895,dAMP
0.3032930296412848,0.5765627076585995,dAMP
0.4049089270312768,0.863704200959775,dAMP
0.4419983667346315,0.5687168366512287,dAMP
0.5212824398669968,0.7979295420184527,dAMP
0.5037574859335866,0.7370618342423816,dAMP
0.5048521627944828,0.6338099767177925,dAMP
0.5262561329001925,0.8387179822735089,dAMP
0.3796086351033619,0.8450513363967199,dAMP
0.4871122621311246,0.6981812389376861,dAMP
0.4209982903184792,0.9385630420601846,dAMP
0.5155324999199401,0.8796294530245075,dAMP
0.4811738664913693,1.0386225891702057,dAMP
0.4629491901409971,0.5188865961642717,dAMP
0.4293107432012651,0.9711111318041424,dAMP
0.6953059695539896,0.6010287295064918,dAMP
0.330753537028518,1.1059100638921229,dAMP
0.4450442864091419,0.9719175773959604,dAMP
0.4608123234613133,0.5964471381846095,dAMP
0.3762573361777427,0.8218816943665941,dAMP
0.4193480167543438,1.1354401019932192,dAMP
0.4815967600800997,0.3024355884875337,dAMP
0.581351721736967,0.553827136713209,dAMP
0.570945181713904,0.7129027258860314,dAMP
0.3948779970217497,0.2936461367498373,dAMP
0.5665416823691779,1.18824348729275,dAMP
0.5338552876285915,0.6124148846927202,dAMP
0.4827958640734527,1.0876338402291403,dAMP
0.4523448576780758,0.5390821112399056,dAMP
0.4896745239850952,0.4713622377691666,dAMP
0.4827625042546338,0.94294634550354,dAMP
0.5466429982433526,0.7928717035405033,dAMP
0.5107169915259596,0.5842974517270806,dAMP
0.698363365243602,0.8023760869035584,dAMP
0.4410107682244392,0.9397377627034088,dAMP
0.6428857707813568,0.5051735735915789,dAMP
0.5919228934575204,0.6663711828922012,dAMP
0.5621809962217197,0.4859550560219087,dAMP
0.5107207962040133,0.7362307289010538,dAMP
0.6059936384046622,0.9234011899153396,dAMP
0.40971910730372,0.9618529396483972,dAMP
0.4400177976680151,0.4882426009952317,dAMP
0.7012270445700766,1.0047419092213965,dAMP
0.4482711549899628,1.081869488037116,dAMP
0.5613460165671837,0.7934992213884622,dAMP
0.4514636452170896,0.8163748278772646,dAMP
0.6433625019820947,0.8382901431914705,dAMP
0.4381839551316372,0.9797023409103128,dAMP
0.5390366194395375,0.7692189546050625,dAMP
0.4082023895389264,1.14623392635346,dAMP
0.4358885739775355,1.3648661182006094,dAMP
0.6604339108308597,0.7429811485915973,dAMP
0.6072978047766012,1.2727744989238725,dAMP
0.3515943335075664,0.7583063578919185,dAMP
0.5867805459542446,0.8454810157983241,dAMP
0.5223914134064661,1.072828085994769,dAMP
0.553481733634591,1.0457961004978125,dAMP
0.56621687539475,0.5002729005701576,dAMP
0.3443418101340249,0.7143769678068175,dAMP
0.5181021558703707,0.5406336104088307,dAMP
0.5380826418345254,1.0685443722702372,dAMP
0.400485151814662,0.7636993675728666,dAMP
0.5068371565967659,0.4507066548841933,dAMP
0.4705757494363542,1.0713166771655964,dAMP
0.2564687668217111,0.9368326417217908,dAMP
0.5657763176150373,0.7860935427515462,dAMP
0.5962502591953298,1.0331189790288258,dAMP
0.4980983792097311,0.5994941270724383,dAMP
0.3767459688779719,0.6631016538774406,dAMP
0.4177834393310593,0.5424789432693877,dAMP
0.4025318329772678,0.9574169207484904,dAMP
0.4742379514489006,0.7860733093399784,dAMP
0.4888491172857056,0.6390067038294879,dAMP
0.3719544428997533,0.8378959642442162,dAMP
0.6761188124867374,0.7999372654776451,dAMP
0.4684703344713876,0.6117954598667242,dAMP
0.4508455586193095,0.6745902770604518,dAMP
0.2932557899960123,0.7821759920974424,dAMP
0.5473237624573545,0.7854342174686255,dAMP
0.4486099373351156,0.5602097204012249,dAMP
0.2876007181874364,0.8827232515143362,dAMP
0.461718251901325,0.6787832335560683,dAMP
0.4968560829625223,0.6303142731618371,dAMP
0.4410084603750067,0.8662077805634427,dAMP
0.6096469233810884,0.6748645425007576,dAMP
0.669943598300871,0.7196409946116733,dAMP
0.418259186558566,0.8642582941514776,dAMP
0.4963419960123154,0.4524390768307001,dAMP
0.6873297776217546,1.0160096131429297,dAMP
0.508589300629333,0.356139925450493,dAMP
0.457069777548274,0.6615158040252288,dAMP
0.4430167071761241,0.8659017471146019,dAMP
0.4606617702255343,0.6475164098794172,dAMP
0.341757202597636,0.9633674022861964,dAMP
0.6366389411854438,0.6524526590630318,dAMP
0.4953738782733657,0.822820298445304,dAMP
0.5534347213453784,0.4463169148723855,dAMP
0.5182170627712102,0.9783755269140548,dAMP
0.4604953147830432,0.861809367004807,dAMP
0.6180989905305672,0.8806549126074343,dAMP
0.4670510699782014,1.134971934582813,dAMP
0.5638730222029185,0.5713990174539033,dAMP
0.5075576372670038,1.0097728283750724,dAMP
0.3428847648882117,1.0163028172599482,dAMP
0.4217401402581411,0.9414064719221572,dAMP
0.5504581814477391,0.9253076726673886,dAMP
0.6712040284017893,0.4504726980343477,dAMP
0.6238283071433636,0.8042543153472124,dAMP
0.3296617560644845,0.7888904602206763,dAMP
0.4135714738059464,1.0271241170982952,dAMP
0.4662122224526193,0.8004463244324804,dAMP
0.3533214809384323,0.6997195706228727,dAMP
0.5520689496422668,0.5840934295667922,dAMP
0.3027910973356181,0.8576056736610979,dAMP
0.3775612726642046,0.6214453385447699,dAMP
0.5915402117702074,0.865750221931937,dAMP
0.4057939816425755,0.6904008362517725,dAMP
0.7060747924881987,1.151068168488641,dAMP
0.442348959927328,0.281791541571018,dAMP
0.2918070592116277,1.1392912736580076,dAMP
0.4161414201552769,0.6226638155433086,dAMP
0.5560919447941238,0.740903936394168,dAMP
0.6255145788374904,0.7004654953141922,dAMP
0.664201516013637,1.0019634178685268,dAMP
0.3793977628591881,0.6228058532204447,dAMP
0.4740957854179297,0.7607300301830044,dAMP
0.6029155637325644,0.8945194964826086,dAMP
0.5283751023661502,0.6024253318198503,dAMP
0.4779981972340326,0.7745186255220081,dAMP
0.5461272084317831,0.6151285332739249,dAMP
0.4132024577471668,0.7572813515589916,dAMP
0.6441273289066116,0.5128275697641121,dAMP
0.5460415649842825,0.7720915914144193,dAMP
0.4968941067129098,0.6180633166036333,dAMP
0.4607891846867842,0.5072970103735763,dAMP
0.6954157433750286,0.6988506591476127,dAMP
0.3804116937964815,0.8889205336440282,dAMP
0.522526411724755,0.938544551023372,dAMP
0.4511726157548455,0.9266653652142478,dAMP
0.4153502197131092,0.9215895134011508,dAMP
0.6623884992811152,0.8766336379517801,dAMP
0.458777925497553,0.9826947464034814,dAMP
0.6188913371474642,0.9416607694402128,dAMP
0.64027943109361,0.5196297874415439,dAMP
0.4563280263959404,0.7867734770748356,dAMP
0.5756488354316098,0.4171879858825065,dAMP
0.4553485047932979,0.9712797588646944,dAMP
0.5342725346377704,0.8913506438307568,dAMP
0.5523323782728589,0.639881931530379,dAMP
0.5921025839730993,0.7040562206467729,dAMP
0.7288790660880289,0.447352660219303,dAMP
0.5719757942148181,0.5413454084257673,dAMP
0.4621240163396907,1.2165320644219595,dAMP
0.594118186641997,0.8383795471746073,dAMP
0.4754256935914056,0.745455286050466,dAMP
0.4399661340993512,0.9187078864586382,dAMP
0.4405789127618333,0.6767713083902114,dAMP
0.5731898069234381,1.050903740476238,dAMP
0.4360806466249842,0.7687447326589915,dAMP
0.4078548976571078,0.6869214059429197,dAMP
0.5650450092536139,0.4993839396480364,dAMP
0.4371850600244357,1.0572764273991069,dAMP
0.5632781866106285,1.2541385715608793,dAMP
0.2226185060066083,0.7640760557188734,dAMP
0.4831580287971119,0.9207291477921478,dAMP
0.3705318524279094,1.032165357475704,dAMP
0.501400496737138,0.912757575001383,dAMP
0.5079573534942166,0.951764883232722,dAMP
0.5362449881594527,0.6980212094268735,dAMP
0.5311109991143195,0.4220701415807694,dAMP
0.4433294891944947,0.6800357212165877,dAMP
0.5202328796422802,1.126371379817822,dAMP
0.6491673858801807,0.9449658746971664,dAMP
0.3010053730178875,0.866475366703922,dAMP
0.5568273377152784,1.0172761422411676,dAMP
0.7943048335268621,0.9448982120763456,dAMP
0.4711937201648721,0.8862045916021787,dAMP
0.6056724911280419,0.9933614208501088,dAMP
0.5104201103951876,0.7874813744200956,dAMP
0.423841213496378,0.7387972091285183,dAMP
0.4722455743684448,1.058254767803176,dAMP
0.4012134089860228,0.9446075879159728,dAMP
0.5594754341665286,0.9706831117560616,dAMP
0.282178868026857,0.6941066072985984,dAMP
0.3796799144610855,0.5915911175513795,dAMP
0.5422324797449875,0.5742730971241586,dAMP
0.3893129708465943,1.0669012266675677,dAMP
0.2802498994737969,1.0537427789153142,dAMP
0.5693217601658704,0.3944645456658303,dAMP
0.5928015659151686,0.8416983941151162,dAMP
0.5030476413920629,0.6205493987677486,dAMP
0.3100329719141118,0.7743473039032339,dAMP
0.4994439706351929,1.0357025379596847,dAMP
0.5693478911913994,0.7215974720161741,dAMP
0.4249373178023244,0.7400901177601616,dAMP
0.4196889166046685,0.6536285383168229,dAMP
0.5793175688218677,0.7755885735757446,dAMP
0.5600212965744278,0.9915864110431368,dAMP
0.4595842840520697,0.8003589745756214,dAMP
0.1077599748381657,0.856757605567616,dAMP
0.6313782176571807,0.7969056718546521,dAMP
0.6493003104443203,0.7679739720804126,dAMP
0.5587855888137735,0.9239477569405738,dAMP
0.522745993460413,1.0614285508564856,dAMP
0.358056680345499,0.6285115140905567,dAMP
0.354882430994844,0.7975822104307891,dAMP
0.3706877749595029,0.8167745003521868,dAMP
0.6227273822081263,0.5579678994038231,dAMP
0.4204029626149501,0.8383779090043295,dAMP
0.3401875648116252,0.8924345332163887,dAMP
0.5697238046390313,0.7304950114962284,dAMP
0.3468892497444278,0.9028509512035672,dAMP
0.5658143036002563,0.7209432903967639,dAMP
0.4451731205074923,0.9666667823560616,dAMP
0.6868603219163003,0.8069615080999665,dAMP
0.5774022774071053,0.7985038406518508,dAMP
0.5243657223702715,0.581958318640114,dAMP
0.4819520086409374,1.4386215135689722,dAMP
0.4837937897963176,1.0390354823022834,dAMP
0.6725693792814771,0.8243688928264908,dAMP
0.6962587190530795,0.8007391343695696,dAMP
0.4320769346807045,0.2171488020366118,dAMP
0.567101780491777,1.0135995556117945,dAMP
0.359103925320796,0.8550004596583622,dAMP
0.5825098264667634,0.6265739568578199,dAMP
0.4734439487481459,1.0740203707220743,dAMP
0.2608043795686976,0.96895487515634,dAMP
0.3556145183866458,0.3407638093725524,dAMP
0.6252842634427483,0.7103550767399701,dAMP
0.5075433638901593,0.4796068376205663,dAMP
0.3931479245917561,0.8690828363287708,dAMP
0.5032796995411587,0.6483009330599862,dAMP
0.6104997201804414,0.724493770288035,dAMP
0.518863108156798,1.1216134494345458,dAMP
0.4400360005178796,0.882390599812362,dAMP
0.5233785911790748,0.4888208707592745,dAMP
0.4246137886309038,0.8765307102954983,dAMP
0.3380826943484135,0.9259479028817476,dAMP
0.5312062131726738,0.9716540860363744,dAMP
0.5614166700043425,0.951501542009461,dAMP
0.5244098443502386,0.8547822173694358,dAMP
